koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_impact,koi_impact_err1,koi_duration,koi_depth,koi_depth_err1,koi_teq,koi_insol,koi_tce_plnt_num,koi_steff,ra,dec
0,0,0,3.17059731,0.793,0.124,1.6686,325.4,19.3,1080.0,321.28,1.0,5431.0,285.89923,48.307301
0,0,0,27.0142622,0.009,0.443,5.385,287.6,12.1,677.0,49.65,1.0,5949.0,295.422,38.735690999999996
0,0,0,12.50945798,0.626,0.335,3.479,155.3,10.8,875.0,138.54,2.0,5949.0,295.422,38.735690999999996
0,0,0,26.0203329,0.704,0.054,4.965,1164.4,55.7,675.0,49.09,1.0,5624.0,290.47452000000004,37.766602
0,0,0,0.769854899,0.705,0.24,1.0243,109.6,4.9,1650.0,1756.8,1.0,5173.0,293.1311,45.663551
0,0,0,6.89226333,0.061,0.387,2.4921,214.4,11.1,1156.0,422.14,1.0,5862.0,281.83145,42.298908000000004
0,0,0,8.07127043,0.271,0.192,2.393,318.2,22.3,856.0,126.94,1.0,5766.0,292.83215,48.219359999999995
0,0,0,11.01819178,0.883,0.016,4.635,545.7,26.8,840.0,117.97,1.0,6075.0,285.72078999999997,40.85696
0,0,0,30.9505927,0.958,0.015,5.394,301.4,14.2,428.0,7.91,2.0,4983.0,286.75278,49.064910999999995
0,0,0,78.7327023,0.956,0.002,5.041,495.8,30.1,761.0,79.13,1.0,6715.0,297.5582,40.541309000000005
0,1,1,3.979867514,1.216,15.01,2.3607,907.6,16.8,1173.0,446.89,1.0,6032.0,295.6402,40.794841999999996
0,0,0,42.3375799,0.947,0.0,4.924,354.8,22.6,311.0,2.21,1.0,4132.0,295.28854,49.379791
0,0,0,23.3593589,0.94,0.012,5.389,570.1,24.5,684.0,51.68,1.0,6244.0,292.46429,45.968288
0,0,0,9.69310837,0.534,0.009,2.734,1130.7,40.6,609.0,32.4,1.0,4818.0,291.80801,38.6227
0,1,0,24.2598301,1.244,7.076,3.897,1540.3,72.0,547.0,21.13,1.0,5485.0,286.94415,42.580631
0,1,0,116.5214317,1.26,73.95,5.577,771.5,36.2,457.0,10.33,1.0,6056.0,286.37,37.552521
0,0,0,0.8131663570000001,0.06,0.399,1.4122,173.5,6.2,1693.0,1945.44,1.0,5237.0,287.94562,39.230571999999995
0,0,0,10.86062378,0.261,0.188,2.2874,189.6,10.6,1108.0,356.24,1.0,6455.0,291.54941,44.52729
0,0,0,24.08632177,0.802,0.152,2.236,1041.7,69.1,500.0,14.78,1.0,4973.0,281.69397000000004,46.946449
0,0,0,1.834277283,0.381,0.088,1.7499,286.5,14.3,1459.0,1068.36,1.0,5751.0,285.96802,48.67905
0,1,1,17.40208965,1.216,74.96,3.745,616.5,34.9,422.0,7.49,1.0,4098.0,291.37744,47.21257
0,0,0,37.9456138,0.263,0.19,4.093,1032.9,49.3,515.0,16.61,1.0,5861.0,289.1427,46.812889
1,0,0,1.141877248,0.598,0.007,4.33931,309490.0,177.0,2184.0,5358.79,1.0,6158.0,285.39404,38.904911
0,1,1,5.77675928,1.272,3.833,6.789,3522.5,0.3,954.0,195.79,1.0,5544.0,298.80206,44.420349
0,0,0,24.1738244,0.251,0.209,3.056,532.6,28.7,595.0,29.69,1.0,5468.0,297.91974,45.274158
0,0,0,5.186737262,0.825,0.038,0.8023,712.7,39.9,860.0,129.37,1.0,5230.0,288.66449,51.498421
0,0,0,1.1512446859999999,1.387,7.621,1.272,269.6,10.7,1756.0,2253.09,1.0,6086.0,296.06625,42.768219
0,0,0,1.217000383,0.028,0.422,1.3285,459.8,21.6,1314.0,707.61,1.0,4859.0,295.93842,49.791142
0,0,0,13.6823798,0.595,0.029,4.153,179.6,12.2,802.0,97.74,1.0,6102.0,295.06424,49.358990000000006
0,0,0,2.42088277,0.227,0.237,2.812,223.3,12.7,1616.0,1615.12,1.0,5583.0,293.20377,43.057010999999996
0,0,0,8.79618433,0.05,0.4,3.3781,286.3,12.0,938.0,183.26,1.0,6142.0,295.46338,45.812740000000005
0,0,0,16.85592593,0.038,0.41,2.309,871.5,51.9,408.0,6.52,1.0,3967.0,291.7262,37.5289
0,0,0,14.36270451,0.272,0.18,4.564,349.4,15.1,918.0,167.88,1.0,6643.0,296.96881,47.751492
0,0,0,69.8956789,0.872,0.064,5.276,548.4,28.7,442.0,8.99,1.0,5390.0,296.69727,46.371712
1,0,0,6.24667547,0.877,0.023,11.261,396.8,7.1,1902.0,3095.83,1.0,4604.0,285.67287999999996,44.11673
0,0,0,2.3445125890000003,0.803,0.003,1.4116,58.9,3.2,1471.0,1106.25,1.0,5821.0,290.54364,47.725887
0,0,0,5.766165572999999,0.017,0.307,3.8314,364.8,5.9,1159.0,426.48,2.0,6038.0,291.11188,39.949108
0,0,0,18.3027235,0.742,0.165,8.262,186.7,8.3,902.0,156.71,1.0,5528.0,292.71445,44.082329
0,0,0,2.8889044389999996,0.77,0.007,1.6043,402.2,19.8,976.0,215.06,2.0,4895.0,287.30283,39.289688
0,0,0,17.14648756,0.918,0.025,4.2354,440.3,17.9,811.0,102.24,1.0,5559.0,290.04327,47.257979999999996
0,0,0,16.09227518,0.932,0.027,2.1072,128.5,8.0,503.0,15.15,1.0,4657.0,294.94858,46.438641
0,0,0,38.103908,0.987,68.56,3.837,961.1,56.1,456.0,10.22,1.0,5250.0,290.703,38.567032
0,0,0,62.7843981,0.272,0.171,4.81,325.0,16.4,530.0,18.7,1.0,6053.0,295.70111,38.945831
0,0,0,91.500873,0.032,0.405,4.842,704.8,35.8,310.0,2.18,1.0,5051.0,296.85101000000003,50.698929
0,0,0,44.2993483,0.614,0.346,4.298,797.9,38.7,463.0,10.85,1.0,5316.0,282.03328999999997,44.478008
0,0,0,3.13877646,0.436,0.026,1.6663,174.1,10.3,1022.0,257.32,1.0,5242.0,299.85184,43.732182
1,0,0,5.24242029,0.863,0.034,6.413,334.9,19.1,1367.0,825.0,1.0,5383.0,294.3847,46.157841
0,0,0,35.9682692,0.883,0.055,2.839,269.7,14.4,674.0,48.68,1.0,5883.0,292.80865,49.579440999999996
0,0,0,25.3690868,0.845,0.099,4.746,110.1,5.8,755.0,76.9,1.0,6126.0,287.5849,49.154789
0,0,0,6.89213244,0.541,0.04,1.725,82.0,6.0,1177.0,454.45,1.0,6164.0,290.87137,45.410301000000004
0,0,0,42.3006282,0.269,0.2,4.372,507.9,24.9,558.0,22.94,1.0,5852.0,289.40671000000003,39.338840000000005
0,1,0,0.838597429,1.274,0.279,1.68668,2482.1,10.2,2278.0,6353.25,1.0,6366.0,294.9133,41.074711
0,0,0,55.1866213,0.225,0.215,9.133,375.5,10.9,568.0,24.56,1.0,6178.0,296.80343999999997,46.74115
0,0,1,1.728528176,0.787,0.183,3.682,197.6,8.6,2720.0,12977.86,1.0,6153.0,295.50107,40.410225
0,0,0,14.97436238,0.092,0.358,2.4461,265.4,12.5,631.0,37.53,1.0,5311.0,299.23694,45.834702
0,0,0,3.97076603,0.775,0.17,1.814,349.2,17.3,958.0,198.43,1.0,5178.0,295.30817,43.044411
0,0,0,2.352273912,0.095,0.359,1.7389,318.6,18.9,1019.0,255.03,1.0,4816.0,286.71661,47.425629
1,0,0,22.0425953,1.191,0.428,61.2018,348.0,6.5,760.0,78.85,1.0,5974.0,296.25507000000005,42.53022
0,0,0,23.34036251,0.25,0.206,2.054,615.1,40.1,601.0,30.94,1.0,5530.0,287.29251,39.383221
0,0,0,37.8034121,0.968,0.021,4.641,678.1,36.1,460.0,10.57,1.0,5329.0,288.64252,46.21566
0,0,0,15.03366411,0.01,0.427,3.272,374.9,19.9,669.0,47.32,1.0,5523.0,298.45013,44.284012
0,0,0,131.485184,0.578,0.05,5.294,557.8,33.7,400.0,6.08,1.0,5765.0,287.1532,42.421611999999996
0,0,0,16.2908527,0.105,0.353,3.176,44.1,3.6,622.0,35.48,1.0,5425.0,289.54514,39.164429
0,0,0,106.247882,0.586,0.001,13.78,397.4,18.7,377.0,4.75,1.0,5679.0,286.67145,49.406288
0,0,0,8.508333104,0.004,0.413,3.4559,646.5,8.2,909.0,161.66,1.0,5767.0,295.95135,43.852051
0,0,0,12.94123564,0.028,0.404,4.636,328.8,17.6,795.0,94.29,1.0,6119.0,296.85342,50.03735
0,0,0,5.349791,0.867,0.007,4.279,88.8,4.4,1156.0,422.79,1.0,6074.0,289.48581,50.94416
0,0,0,147.281212,0.474,0.001,7.375,452.8,30.0,353.0,3.69,1.0,5708.0,292.31467000000004,48.140461
0,0,0,5.26211833,0.71,0.012,3.244,194.5,10.5,1166.0,436.61,1.0,5587.0,299.13617,45.86993
0,0,0,12.1628195,0.971,0.017,2.3161,306.3,23.2,882.0,142.77,2.0,5587.0,299.13617,45.86993
0,0,0,23.5541012,0.536,0.389,7.3,95.2,3.7,1381.0,859.63,1.0,9565.0,294.99176,40.144409
0,0,0,41.6977582,0.018,0.377,5.513,684.8,28.6,488.0,13.45,1.0,5730.0,291.93365,44.115501
0,0,0,4.79029482,0.46,0.068,2.7219,142.0,7.0,938.0,183.02,1.0,5412.0,292.08477999999997,49.23748
0,0,0,38.6715843,0.773,0.143,5.532,599.3,26.8,502.0,15.03,1.0,5432.0,299.96567000000005,44.160889000000005
0,0,0,8.32651854,0.782,0.118,5.483,267.9,11.1,938.0,182.69,1.0,6057.0,297.01912999999996,44.327518
0,0,0,5.53533152,0.051,0.376,2.793,260.6,10.4,1054.0,292.33,1.0,5588.0,289.388,50.59705
0,0,0,16.7261969,0.496,0.477,2.708,194.9,19.5,729.0,66.83,2.0,5588.0,289.388,50.59705
0,0,0,21.58752788,0.009,0.392,4.4968,336.8,10.4,747.0,73.42,4.0,6038.0,291.11188,39.949108
0,0,0,3.757294695,0.586,0.362,0.9269,273.3,16.7,877.0,139.89,1.0,4901.0,290.26535,40.548649
0,0,0,3.2828024,0.159,0.294,3.2532,142.5,6.3,1467.0,1093.39,3.0,5640.0,294.13791000000003,42.370499
0,0,0,4.64495172,0.301,0.147,3.366,147.4,8.6,1209.0,504.23,1.0,6047.0,284.32852,40.568909000000005
0,0,0,16.6671415,0.444,0.042,3.526,175.0,11.0,469.0,11.47,1.0,4729.0,288.45605,45.80212
0,0,0,16.48686712,1.198,70.49,1.431,987.9,58.0,760.0,78.99,1.0,6090.0,296.56006,46.857479
0,0,0,2.685054445,0.762,0.188,1.0473,252.7,11.0,1137.0,395.08,1.0,5266.0,284.09763,47.810638
0,0,0,16.8600805,0.682,0.255,5.557,273.4,14.0,765.0,80.9,1.0,6205.0,295.88751,43.156059
0,0,0,1.54320541,0.217,0.226,2.5779,91.2,3.0,1827.0,2636.85,1.0,5866.0,289.35867,50.59848
0,0,0,49.5004725,0.162,0.304,5.772,965.2,35.6,402.0,6.2,2.0,4954.0,291.2431,44.008720000000004
0,0,0,6.47539108,0.486,0.027,2.7048,530.6,20.8,793.0,93.41,1.0,4954.0,291.2431,44.008720000000004
0,0,0,16.85825609,0.763,0.048,2.0728,759.6,37.9,576.0,26.05,3.0,4954.0,291.2431,44.008720000000004
0,1,0,3.1326045469999997,1.251,3.655,3.6337,9969.2,52.0,1444.0,1028.81,1.0,6248.0,289.26166,47.815521000000004
0,0,0,2.9490291060000002,0.044,0.412,2.0311,358.3,14.1,1027.0,263.92,1.0,4983.0,290.91449,42.286578999999996
0,0,0,37.8658964,0.18,0.271,4.782,395.2,16.2,543.0,20.61,1.0,5757.0,291.77164,47.5299
0,0,0,8.30865307,0.333,0.098,3.2747,836.1,12.7,747.0,73.53,1.0,5022.0,291.6409,41.241039
0,0,0,11.93205399,0.123,0.341,6.205,178.5,5.8,905.0,158.22,1.0,5711.0,283.19208,41.305389
0,0,0,7.54235832,0.318,0.115,4.73,132.5,5.4,1054.0,292.19,2.0,5711.0,283.19208,41.305389
0,0,0,5.02818253,0.3,0.144,3.526,181.3,7.3,1272.0,620.0,2.0,5640.0,294.13791000000003,42.370499
0,0,0,1.897828815,0.227,0.246,2.7114,132.4,5.4,1761.0,2278.95,1.0,5640.0,294.13791000000003,42.370499
0,0,0,10.62788695,0.473,0.33,4.576,326.7,16.9,872.0,136.34,1.0,6082.0,292.54752,41.642959999999995
0,0,0,34.135676,0.087,0.366,9.12,622.0,103.0,1526.0,1281.86,1.0,7818.0,295.24734,45.757401
0,0,0,1.104462494,0.151,0.306,1.0458,469.1,17.0,1397.0,898.79,1.0,5002.0,290.95355,45.719528000000004
0,0,0,4.89336495,0.218,0.235,3.485,138.3,9.8,1374.0,842.45,1.0,6688.0,289.74731,39.523453
0,0,0,11.17392077,0.025,0.437,3.307,324.8,18.3,796.0,94.84,1.0,5911.0,296.30795,43.82135
0,0,0,31.0325991,0.611,0.026,3.476,737.4,49.6,561.0,23.41,1.0,5841.0,296.71274,48.272308
0,1,0,0.512407185,0.301,0.142,1.0579,329.2,8.8,1255.0,583.45,1.0,3862.0,282.28439,42.15419
0,0,0,4.150297119,0.971,0.025,1.2058,593.4,30.6,981.0,218.44,1.0,5290.0,282.14923,43.37859
0,0,0,5.89661966,0.039,0.419,3.154,144.0,10.4,1000.0,237.1,2.0,5392.0,285.93068999999997,39.098141
0,0,0,33.4178173,0.913,0.028,4.645,1166.8,45.8,448.0,9.56,1.0,5136.0,283.16196,45.198311
0,0,0,2.053341891,0.966,0.011,2.596,65.5,3.2,1737.0,2154.14,1.0,6084.0,290.10196,48.251141
0,0,0,56.7769831,0.703,0.042,6.864,884.3,28.4,491.0,13.74,2.0,6063.0,287.47763,46.141178000000004
0,0,0,18.78429232,0.658,0.008,3.1136,1009.5,48.3,433.0,8.3,1.0,4243.0,295.25116,45.842971999999996
0,0,0,3.61460279,0.516,0.437,3.227,64.8,4.9,1347.0,776.7,3.0,5711.0,283.19208,41.305389
0,0,0,13.15140223,0.872,0.051,5.439,97.8,4.4,1008.0,243.84,1.0,6154.0,297.78659,47.88612
0,0,0,18.5084526,1.258,71.8,6.596,758.9,28.7,683.0,51.32,1.0,5942.0,289.84286000000003,38.309601
0,1,1,7.47763833,0.012,0.436,2.5693,110.0,4.7,1346.0,776.56,1.0,5957.0,300.22519,43.758179
0,0,0,42.1918331,0.067,0.398,7.083,488.7,21.7,526.0,18.08,1.0,5520.0,288.28052,46.3409
0,0,0,3.73090026,0.822,0.017,2.9095,191.2,9.2,1128.0,383.51,1.0,5709.0,294.18927,45.151581
0,0,0,2.787874175,0.153,0.314,2.0348,197.4,10.7,1432.0,993.06,1.0,4827.0,296.72449,49.532711
0,0,0,37.9962369,0.023,0.395,6.7751,403.7,11.0,618.0,34.55,3.0,6038.0,291.11188,39.949108
0,0,0,8.46354384,0.387,0.076,1.4078,792.2,37.2,805.0,99.37,1.0,5427.0,297.52542,49.401451
0,0,0,17.23232894,0.395,0.096,4.5568,509.8,8.6,817.0,105.47,1.0,6086.0,296.99863,42.78196
0,0,0,28.5057217,0.695,0.03,6.324,755.8,40.5,555.0,22.43,1.0,5712.0,292.23242,38.89222
0,0,0,53.5991459,0.658,0.269,6.811,523.1,25.3,529.0,18.54,1.0,6319.0,291.28207000000003,46.965988
0,0,0,16.4581861,0.108,0.349,1.9637,435.8,23.4,644.0,40.61,1.0,5475.0,294.52545,49.872471000000004
0,0,0,0.6938426609999999,0.195,0.269,1.6197,49.3,2.1,2161.0,5182.78,1.0,5457.0,294.97882000000004,46.00565
0,0,0,83.4887405,0.42,0.04,6.21,955.4,40.5,411.0,6.76,1.0,5910.0,293.23022000000003,48.281368
0,0,0,34.0607677,0.786,0.137,2.471,818.9,44.5,554.0,22.32,2.0,5910.0,293.23022000000003,48.281368
0,0,0,6.2141496,0.403,0.023,10.141,183.4,3.9,1506.0,1216.48,1.0,5295.0,291.72916000000004,38.070019
0,0,0,31.5888979,0.194,0.251,3.438,360.6,15.6,682.0,51.02,1.0,5866.0,294.56692999999996,46.075802
0,0,0,59.9809868,0.918,0.036,7.588,282.4,11.7,568.0,24.58,1.0,6103.0,281.56995,47.398689000000005
0,0,0,25.7457957,0.661,0.26,7.073,140.3,7.9,753.0,75.97,2.0,6103.0,281.56995,47.398689000000005
0,0,0,11.92979348,0.003,0.412,6.152,709.3,28.1,770.0,83.04,1.0,5831.0,288.30869,51.478291
0,0,0,17.65737838,0.8277,0.0186,3.509,2155.7,23.1,350.0,3.55,1.0,3745.0,284.35202000000004,41.519199
0,0,0,4.3394569,0.821,0.036,2.3652,337.4,12.3,1061.0,300.07,1.0,5330.0,294.51767,50.670398999999996
0,0,0,2.852348262,0.295,0.141,0.7051,1402.9,59.1,621.0,34.95,1.0,3731.0,286.59427,37.891258
0,0,0,65.6480892,0.949,0.011,5.746,588.7,30.9,485.0,13.04,1.0,5565.0,292.2478,47.878448
1,0,0,102.653705,1.184,0.24,53.5887,687.3,15.6,562.0,23.66,1.0,6711.0,293.41794,48.198848999999996
0,0,0,14.83340944,0.399,0.086,3.927,783.0,47.6,694.0,54.74,1.0,5570.0,293.98357999999996,39.57288
0,0,1,0.9873386540000001,0.002,0.443,2.591,26.5,1.2,2669.0,11973.87,1.0,6258.0,300.77875,45.110222
0,0,0,101.1323475,0.057,0.396,4.366,1502.9,61.9,380.0,4.91,1.0,5492.0,291.81302,38.088181
0,0,0,1.8114609430000002,0.971,0.004,5.065,428.5,9.4,1508.0,1224.37,1.0,5700.0,295.47537,45.239979
0,0,0,16.07673148,0.108,0.346,2.205,488.0,29.6,724.0,64.75,1.0,5957.0,288.47964,47.101768
0,0,0,18.87058705,0.878,0.026,3.4701,588.0,23.6,701.0,56.97,1.0,6103.0,286.892,38.31855
0,0,0,22.1334224,0.025,0.422,2.049,654.6,48.0,507.0,15.65,1.0,5165.0,297.28549,41.305592
0,0,0,17.1369408,0.03,0.409,6.416,362.1,16.2,775.0,85.15,1.0,6218.0,283.10385,43.148041
0,0,0,26.6951944,0.136,0.311,4.576,132.6,10.6,706.0,58.81,3.0,6086.0,296.99863,42.78196
0,0,0,7.72085047,0.963,0.029,1.8264,267.0,12.7,1021.0,257.14,1.0,5887.0,284.49033,42.648289
0,0,0,6.312508525,0.029,0.374,2.7455,1286.0,12.9,575.0,25.94,1.0,4090.0,287.89162999999996,39.33913
0,0,0,4.19577385,0.521,0.017,2.1557,874.2,45.0,1047.0,283.78,1.0,5229.0,294.84002999999996,39.085991
0,0,0,7.1329472,0.612,0.309,4.368,145.0,5.9,1102.0,349.21,2.0,5862.0,288.96124,42.265011
0,0,0,8.91901228,0.619,0.288,4.141,180.6,6.7,1023.0,258.92,1.0,5862.0,288.96124,42.265011
0,0,0,4.5620407,0.925,0.002,2.8521,81.6,4.0,1533.0,1306.97,1.0,5343.0,297.65143,40.352551
0,0,0,7.5966998,0.725,0.22,3.667,127.5,5.7,964.0,204.34,2.0,5716.0,285.13831,45.004539
0,0,1,2.3926306680000002,0.909,0.026,1.3705,101.5,5.8,1418.0,955.41,1.0,5716.0,285.13831,45.004539
0,0,0,17.6700291,0.932,0.025,6.693,348.4,15.0,778.0,86.37,1.0,5795.0,295.48123,40.731978999999995
0,0,0,108.593113,0.007,0.446,7.989,338.2,15.4,374.0,4.64,1.0,5678.0,285.69199,45.689388
0,0,0,19.9865916,0.962,0.023,4.391,648.0,35.2,720.0,63.67,1.0,5500.0,288.61792,48.098411999999996
0,0,0,12.12580644,0.805,0.153,3.289,327.5,25.3,851.0,123.78,2.0,5500.0,288.61792,48.098411999999996
0,0,0,76.421501,0.015,0.509,7.218,578.4,28.9,455.0,10.11,1.0,5561.0,289.97934,40.14283
0,0,0,56.2590881,0.026,0.383,8.114,348.8,12.0,543.0,20.49,5.0,6038.0,291.11188,39.949108
0,0,0,1.646801683,0.129,0.346,1.1966,284.2,14.0,806.0,99.8,1.0,3810.0,290.43402000000003,44.107651000000004
0,0,0,3.78861833,0.183,0.265,2.808,143.4,9.7,1158.0,424.17,1.0,5560.0,298.42633,47.946781
0,0,0,10.45839865,0.009,0.469,3.154,306.8,19.3,609.0,32.45,1.0,4641.0,284.99962999999997,49.47998
0,0,0,21.1033014,0.125,0.339,2.059,192.5,10.9,718.0,62.99,1.0,6000.0,283.75482,45.335178000000006
0,0,0,95.6114617,0.046,0.407,7.489,487.4,24.0,421.0,7.45,1.0,6002.0,296.70724,41.203651
0,0,0,11.8984948,0.836,0.046,3.015,130.9,12.2,929.0,176.27,3.0,5862.0,288.96124,42.265011
0,0,0,23.1274171,0.737,0.217,4.901,157.3,8.6,667.0,46.89,1.0,5865.0,281.56146,42.4505
0,0,0,5.1324861230000005,0.217,0.222,1.4575,908.4,31.0,584.0,27.41,1.0,3879.0,291.09274,49.190059999999995
0,0,0,8.77997349,0.481,0.002,3.2201,755.7,26.6,713.0,61.24,1.0,5191.0,291.91287,40.953891999999996
0,0,0,10.66489514,0.308,0.15,3.159,292.6,13.1,865.0,132.15,1.0,6014.0,295.62658999999996,49.130428
0,0,0,5.1233204,0.308,0.128,2.7466,286.2,13.3,994.0,231.12,1.0,5364.0,293.21738,42.720711
0,0,0,3.5732028010000003,0.053,0.227,2.88,2975.0,9.7,1210.0,507.91,1.0,5646.0,290.76587,38.927959
0,0,0,61.6174528,0.091,0.378,3.816,1350.7,80.5,424.0,7.67,1.0,5480.0,293.06335,39.40345
0,0,0,24.3398202,0.928,0.004,3.891,777.3,30.0,737.0,69.79,1.0,5596.0,291.60449,41.309360999999996
0,0,0,1.755843555,0.893,0.008,1.9425,386.0,18.0,1343.0,771.02,1.0,5569.0,289.14722,45.86618
0,0,0,5.18560081,0.012,0.424,4.054,252.6,10.0,1314.0,705.79,1.0,6172.0,297.47711,39.877239
0,0,0,33.4698571,0.876,0.041,4.749,370.7,17.9,609.0,32.52,1.0,5912.0,288.82059,39.52282
0,0,0,11.89520436,0.067,0.384,3.433,184.3,9.7,787.0,90.77,1.0,5649.0,288.92401,46.057629
0,0,0,1.0258579840000002,0.779,0.137,0.8069,270.7,10.2,1520.0,1264.7,1.0,5123.0,292.51398,42.651759999999996
0,0,0,5.60013327,0.046,0.407,2.6508,329.2,16.0,952.0,194.26,1.0,5288.0,291.65778,48.009312
0,0,0,25.2034128,0.168,0.297,4.515,697.1,35.7,600.0,30.62,1.0,5831.0,282.14056,43.89658
0,0,0,1.615357809,0.931,0.007,1.1435,499.6,20.7,806.0,99.32,1.0,3821.0,292.76993,48.89962
0,0,0,5.640676975,0.033,0.369,2.8354,1453.3,11.4,1125.0,379.36,1.0,5794.0,297.20153999999997,41.730209
0,0,0,25.5638626,0.85,0.062,4.685,1124.9,39.1,671.0,47.94,2.0,6228.0,293.29364,42.19635
0,0,0,6.78341325,0.665,0.258,3.5437,501.2,14.9,2628.0,11295.61,1.0,5096.0,292.95416,41.934799
0,0,0,12.7945474,0.18,0.26,3.4197,816.7,16.4,455.0,10.1,2.0,4090.0,287.89162999999996,39.33913
0,0,0,42.4269647,0.962,0.051,5.907,632.4,37.7,496.0,14.33,1.0,5330.0,295.66287,44.525841
0,0,0,1.434745129,0.108,0.336,1.862,200.7,8.3,1664.0,1813.0,1.0,5806.0,299.78546,43.67075
0,0,0,3.28192056,0.223,0.234,2.917,191.0,8.9,1326.0,728.9,1.0,5859.0,296.85205,49.084438
0,0,0,12.51610549,0.023,0.424,4.853,263.0,12.4,848.0,122.54,2.0,5859.0,296.85205,49.084438
0,0,0,5.45298742,0.879,0.06,2.1328,86.0,4.4,904.0,158.12,1.0,5450.0,285.20749,45.38435
0,0,0,3.26662733,0.623,0.002,2.056,59.9,3.6,1072.0,312.85,2.0,5450.0,285.20749,45.38435
0,0,0,4.45743267,0.175,0.287,2.3226,175.7,9.7,732.0,67.7,1.0,4487.0,283.12102999999996,43.525639
0,0,0,2.81814715,0.305,0.165,1.763,278.6,19.0,1059.0,298.2,1.0,5167.0,292.23992999999996,48.51157
0,0,0,0.76196247,0.322,0.141,1.282,190.2,12.5,1638.0,1710.11,2.0,5167.0,292.23992999999996,48.51157
0,1,1,1.824649,0.901,0.003,4.2285,3218.5,21.5,1508.0,1222.28,1.0,6190.0,295.24182,40.155209
0,0,0,2.832647249,0.374,0.067,2.306,114.7,4.7,1453.0,1054.98,1.0,5865.0,288.14477999999997,51.27562
0,0,0,3.70063251,0.71,0.24,5.408,68.6,2.6,1329.0,737.02,1.0,5423.0,292.25247,40.792721
0,0,0,3.93083997,0.222,0.23,2.932,101.4,5.3,1317.0,711.45,1.0,6038.0,282.39462000000003,48.75914
0,0,0,7.63008196,0.628,0.336,2.78,124.0,7.3,1056.0,293.67,2.0,6038.0,282.39462000000003,48.75914
0,0,0,9.76293284,0.499,0.005,3.064,553.2,27.1,703.0,57.59,1.0,5052.0,300.61969,45.788921
0,0,0,58.601926,0.392,0.069,5.522,396.4,24.0,508.0,15.8,1.0,6250.0,297.72314,47.112659
0,0,0,25.0823402,0.865,0.039,6.423,244.6,8.8,776.0,85.76,1.0,6429.0,284.978,41.420158
0,0,0,78.0998908,0.528,0.001,8.422,656.9,30.5,480.0,12.52,1.0,5779.0,292.30124,38.26704
0,0,0,4.27103727,0.02,0.451,2.2759,180.4,8.7,1108.0,356.54,1.0,5984.0,293.26245,41.365120000000005
0,0,0,4.27226421,0.744,0.225,2.113,48.9,3.9,981.0,218.63,3.0,5450.0,285.20749,45.38435
0,0,0,2.19251903,0.616,0.362,1.845,18.1,3.2,1225.0,533.25,4.0,5450.0,285.20749,45.38435
0,0,0,3.53232429,0.299,0.157,2.765,224.2,20.0,1159.0,427.65,1.0,5761.0,295.65148999999997,49.261292
0,1,1,15.03946326,0.902,0.003,5.1008,5237.7,38.6,962.0,202.6,1.0,6501.0,294.73282,40.150341
0,0,0,10.44087398,0.914,0.039,3.743,821.5,40.5,829.0,111.52,1.0,5738.0,295.164,39.201408
0,0,0,39.7557642,1.219,6.837,1.958,621.8,76.5,325.0,2.64,2.0,4405.0,292.37979,47.644611
0,0,0,10.27127527,0.046,0.414,3.029,343.5,24.2,510.0,16.02,1.0,4405.0,292.37979,47.644611
0,0,0,12.5722897,0.252,0.199,4.765,86.5,8.3,886.0,145.82,1.0,6084.0,287.85699,40.54718
0,0,0,40.8366307,0.363,0.101,4.956,264.8,16.3,496.0,14.3,1.0,5529.0,295.10242,40.572392
0,0,1,11.7761073,0.829,0.069,2.829,281.3,21.6,619.0,34.75,1.0,5096.0,294.1239,48.348999
1,0,0,29.7123181,1.202,0.504,70.3707,385.4,7.1,870.0,135.31,1.0,6440.0,295.14294,49.993069
0,0,0,20.6180348,0.155,0.314,3.267,769.5,52.1,359.0,3.92,2.0,3757.0,285.57434,49.962269
0,0,0,19.9401211,0.862,0.083,4.283,758.9,47.1,588.0,28.29,1.0,5623.0,286.15015,37.411369
0,0,0,22.2420032,0.897,0.052,7.532,63.5,4.5,954.0,195.54,1.0,5979.0,289.03302,40.086890999999994
0,0,0,3.88148385,0.252,0.202,2.679,36.3,3.6,1156.0,423.0,1.0,5854.0,289.68671,41.588928
0,0,0,0.5773693360000001,0.032,0.403,1.0852,400.4,7.3,1757.0,2239.26,1.0,5255.0,296.55307,46.96629
0,0,0,12.720370263,0.787,0.051,2.7306,1180.1,3.9,934.0,180.23,1.0,6267.0,286.6384,39.487881
0,0,0,11.96407399,0.903,0.041,4.526,784.2,38.8,808.0,100.96,1.0,5903.0,280.31487999999996,43.98571
0,0,1,2.493237866,0.975,0.017,2.644,259.2,14.3,2241.0,5975.48,1.0,5002.0,297.11157000000003,47.534690999999995
0,0,0,68.8861017,0.241,0.207,5.925,143.9,8.7,501.0,14.91,1.0,5753.0,283.8851,47.637218
0,0,0,9.99115241,0.691,0.275,2.657,391.7,25.5,660.0,44.77,2.0,4838.0,285.17334,48.770039000000004
0,0,0,4.267961416,0.255,0.204,1.3427,127.4,6.6,1371.0,834.16,1.0,6395.0,280.69046000000003,43.919182
0,0,0,36.292017,0.002,0.452,8.198,374.7,19.8,694.0,54.91,1.0,5843.0,295.23926,42.726479
